created_at,user,tweet
2023-01-15 11:11:21,guardiansyoung,"My latest #fantasybooks is FREE on #Kindle for five days. If you or a loved one enjoy fantasy stories with ferocious #dragons, wretched #MONSTERS, heartfelt #Romance, and cutthroat #Politics, feel free to check out this book. #KindleUnlimited #medieval 

https://t.co/jHwBeKeIMB"
2023-01-15 11:11:18,Farah_Yousaf_fc,"Detailed discussion with @Official_QAS on #politics  #ImranKhan coming soon on my YouTube channel.
Stay tuned۔۔۔ https://t.co/f8dr11slIs"
2023-01-15 11:11:07,politic_talks,#Politics #Israelgovernment Netanyahu moving ahead on legal overhaul despite outcry - The Associated Press - en Español https://t.co/1tTMVi9vGT
2023-01-15 11:09:34,politic_talks,"Former undercover spy turned 3-term congressman Will Hurd headed to New Hampshire, sparking 2024 speculation https://t.co/vhMk6VtcoT  - @politic_talks #Politics #Political"
2023-01-15 11:04:00,chrisoldcorn,Feds gave Sask a hand sanitizer with health risks to fight COVID-19 - #news #handsanitizer #Sask #politics #government #cdnpoli #cdnpolitics #saskpoli #skpoli #covidsk #sk #covid #healthcare #covid19 #saskatchewan #health #healthcanada https://t.co/BfoJehaNfc
2023-01-15 11:03:08,hempnewsonline,The Life and Drug Trade of Vladimiro https://t.co/TQ0FvEtYM0 #albertofujimori #cocaleaves #cocaine #drugtrade #drugtrafficking #lima #medellíncartel #pedrocastillo #people #peru #politics #theimperfectspy #vladimiromontesinos #world
2023-01-15 11:02:40,AngrySince87,"D.C.-area forecast: Sunny but still brisk and breezy today, warmer tomorrow https://t.co/vilYRsGZtn #BREAKINGNEWS #papabrain #first #music #culture #politics #dmv

Google Papa Brain for the latest"
2023-01-15 11:01:04,DenmanUSA,Winning Mega Millions ticket sold in Maine #ABCWorldNews #USANewsToday #Politics [Video] https://t.co/IiZvZofeFr
2023-01-15 10:58:44,viralnews_osint,Chargers' Joshua Palmer: Struggles in playoff defeat  #breaking #breakingnews #politics #usa #news #newsbreak #trending #entertainment #sports #hockey #baseball #tennis #football #markets #stock #sp500 https://t.co/fc4TnQbLPl
2023-01-15 10:58:44,viralnews_osint,"India's batting coach Vikram Rathour breaks silence on Ishan Kishan, Suryakumar Yadav's ODI snub: 'They are not forced' #breaking #breakingnews #politics #usa #news #newsbreak #trending #entertainment #sports #hockey #baseball #tennis #football #markets … https://t.co/rDpnbMfzoJ"
2023-01-15 10:58:09,TDM_talkshow,"Here’s the legacy that Sharad Yadav left behind

Rishika Jain (@Rishikajain_08) writes ✍️ 

@SharadYadavMP @Subhashini_12b #SharadYadav #Socialism #Politics #MadhyaPradesh #TDM 

https://t.co/8YZfTFpbKd"
2023-01-15 10:56:35,eOrganiser,Maharashtra Politics: Major embarrassment for @INCIndia; Official MLC candidate Sudhir Tambe files nomination as Independent one  https://t.co/PnYnaCyvbn #Congress #politics
2023-01-15 10:53:13,Finchi82,"Stupid as it sounds… since me and Dad agreed to not discuss #politics we’ve got on better. We’ll never agree politically, but he’s a fountain of knowledge on #rugby, #architecture and #DIY! More of us should try it! Don’t force your views on others, just accept they have them!"
2023-01-15 10:52:31,Abidsuleri,Govt has again kept #Petroleum product prices unchanged for next fortnight. This decision may help #PDM politically in the run up to #Punjab #elections. However it is detrimental to resuming #IMF program. Catch22 situation in 🇵🇰 #Economy or #Politics.
2023-01-15 10:50:37,sanyafola,"Happy Sunday
#Sport
#biz
#Health
#Religion
#lifestyle
#Politics
#Economics
#education
#Finance

🔸Mention your favorite sectors where you'd like to get international updates often,without geographical restrictions.

NB🔸The Sector with the highest mentions 'll be our specialty‼️ https://t.co/yZDvyI5fxd"
2023-01-15 10:48:13,viralnews_osint,At least 32 dead in Nepal plane crash  #breaking #breakingnews #politics #usa #news #newsbreak #trending #entertainment #sports #hockey #baseball #tennis #football #markets #stock #sp500 https://t.co/FlW9drnYB6
2023-01-15 10:48:13,viralnews_osint,"Spanish Super Cup Real Madrid vs. Barcelona odds, picks, predictions: Best bets for Sunday's El Clasico cup final showdown from proven soccer insider #breaking #breakingnews #politics #usa #news #newsbreak #trending #entertainment #sports #hockey #baseba… https://t.co/nW2NeSsWaz"
2023-01-15 10:47:01,chrisoldcorn,"CTF: Carbon tax costing households up to $847, even after rebates - #news #canada #ctf #taxpayers #taxes #Sask #saskatchewan #sk #manitoba #mb #ab #politics #government #cdnpoli #cdnpolitics #climatechange #ecowarriors #environment #carbontax https://t.co/jlBcwRXYKx"
2023-01-15 10:42:37,information3_11,"Dear human species, Japan quakes are man-made!https://t.co/bWaTjf3kqb #311 #3_11 #Politics #japan #earthquake #CNN #Economy #ABC #BBC #NWO"
2023-01-15 10:40:39,richmeyer,"The average effective federal income tax rate paid by large, profitable corporations fell to 9 percent in the first year that the Trump tax law was in effect yet Republicans want to hold the debt ceiling hostage. #politics #debtceiling"
2023-01-15 10:38:14,ACPCarnegie,"This is worth listening to imho, particularly with a view from within the context of modern politics, populism, Farage etc etc etc

#politics #racism #extremism https://t.co/zB2UMbkz6W"
2023-01-15 10:37:59,david_gamble,"Here is this week's selection of the fools from the past week. It emanates from a blend of religious Fundamentalism with right-wing politics.

""Classified Documents"" - Trump vs Biden

#religion #politics #Christianity #society #weird #rightwing
https://t.co/AoESSINT2Z"
2023-01-15 10:34:27,jam_onlineradio,"#Read the latest #news updated in real time.

Click - https://t.co/yYvmVzCTcx

#media #breakingnews #trending #politics #noticias #latestnews #dailynews #updates #newspaper #newsupdate #world #sport #headlines #todaysnews #newsreporter #updatenews #newsoftheday #music"
2023-01-15 10:34:13,extropypolitics,"Here's a full list of the US states that have introduced full or partial TikTok bans on government devices over mounting security concerns
#politics https://t.co/SeZskWM9jp"
2023-01-15 10:33:02,brain_blog_,"Why do people fear change, learning the truth about any thing they believe? What do they think will happen? If love were understood the narratives we accept would be freely updated as our ignorance is abated. #politics #love https://t.co/LapHDN3DF0"
2023-01-15 10:32:14,UrnewzN,Mirror readers oppose Rishi Sunak’s plans for pupils to study maths until age 18 #news #politics https://t.co/GcgEffUGbV
2023-01-15 10:31:04,BNN_Breaking,"#Politics They're like a cannibalistic pack of wolves, an ExistentialThreat to the indigenous 🇬🇧 https://t.co/6RnkEyZOui"
2023-01-15 10:27:36,MEFoggyDog,"*Foggy* Uh oh....my P.A has got her knickers in a twist about something.

https://t.co/qzWav6n219

#pwME #Politics #Health"
2023-01-15 10:24:33,politic_talks,Biden's competence questioned as classified documents scandal continues: 'Incredibly careless' https://t.co/VACxKS0c6m  - @politic_talks #Politics #Political
2023-01-15 10:23:20,Dan_Cook1982,"How can you trust a person that goes back on his word to this extent. 

TURNCOAT 

#labour #uk #politics #Starmer https://t.co/o4rPOiQ7Ra"
2023-01-15 10:21:41,RandomNews65,Abba To be in New Inbetweeners Film! Religious Heads Come Together to Condem #Hollywood #Politics
2023-01-15 10:19:03,URBANTIAN,Delta Air Lines (DAL) earnings Q4 2022 - CNBC https://t.co/WZZewSXgRk #Earnings #Politics
2023-01-15 10:18:47,MiguelDante,#Peru's New President Dina #Boluarte Declares State of #Emergency as Waves of Deadly Anti-#Government #Protests Continue in #Lima Following Ouster of Former #President Pedro #Castillo: https://t.co/rk9uNP2fjS #Politics #SouthAmerica
2023-01-15 10:15:20,huzaifakhundker,"@SShabbarZaidi Agreed, it's crucial to hold our leaders accountable and demand transparency in how our tax money is used at all levels of government. #commonman #politics"
2023-01-15 10:15:19,yumrezacom,retweetnews2019: Sri Lankan President's Visit to Jaffna - University Students Protest Calling to Reduce Military from Tamil Areas https://t.co/FaUWbiX9Ac #Politics
2023-01-15 10:15:18,yumrezacom,retweetnews2019: Japanese prime minister vows to resolve any issues with Korea https://t.co/dvTOK2DpfI #Politics
2023-01-15 10:15:18,yumrezacom,"retweetnews2019: Panama to lure Indian investments with prospect of access to Americas, indicates Foreign Minister https://t.co/lMtp976dXA #Politics"
2023-01-15 10:15:17,yumrezacom,retweetnews2019: Japan Prime Minister Hopes for Swift Resolution to Wartime Workers Issue https://t.co/FIK6sYS5rc #Politics
2023-01-15 10:15:17,yumrezacom,retweetnews2019: Sankranthi Gift two Telugu states - Prime Minister Narendra Modi flagged off the eight Vande Bharat Express https://t.co/MOcMOo1zCc #Politics
2023-01-15 10:15:16,yumrezacom,retweetnews2019: Prime Minister Narendra Modi Flags Off Vande Bharat Express In Secunderabad https://t.co/B4VH9ExUla #Politics
2023-01-15 10:13:05,empresstouch,"@MrC_Bale Morally, 
Legally, 
Peacefully 
AND Democratically 
protesting against ALL 'PARTY' Politics. 

People politicians - NOT ideological robots. 

Spoil the ballot paper, in unison and harmony... 
#politics"
2023-01-15 10:11:16,MNazrulIslam28,"#Israeli intelligence officer and Member of the #LikudParty Mendi N Safadi has been involved in domestic #politics of #Bangladesh for many years now. Well-connected with #terrorist outfits like #ISIS, what is Mendi's mission here? 
Read here:https://t.co/WYrcuGaAEP
#NurulHaq https://t.co/dSqUoC1o7k"
2023-01-15 10:09:58,lanvital4,"@CollinRugg Dem's Machine Politics at work. His Cornell &amp; Harvard-trained housekeepers ""found"" the evidence to put Sleepy away for good. Dems Machine Politics finished Andrew ""Hands"" Cuomo too. Both are 2 white, 2 male. Hasta la Vista! #Democrats #politics #MAGA #AmericaFirst @JebraFaushay https://t.co/P2Zczs8sP8"
2023-01-15 10:07:33,FeedExpress,"White House discusses update on FAA system outage, new student loan proposal and more | full video https://t.co/7cqoTHacrK #Sports #Entertainment #Lifestyle #Health #Politics #Science #Tech #Business #Travel #Finance #Investing"
2023-01-15 10:07:32,FeedExpress,Dem Lawmaker Delivers First Remarks On The House Floor Where He Emphasized Working With Republicans https://t.co/jnm95n1eQR #Sports #Entertainment #Lifestyle #Health #Politics #Science #Tech #Business #Travel #Finance #Investing
2023-01-15 10:07:32,FeedExpress,How the job of Amazon delivery has changed with Rivian’s electric vans and routing software https://t.co/RMIzEORNGH #Sports #Entertainment #Lifestyle #Health #Politics #Science #Tech #Business #Travel #Finance #Investing
2023-01-15 10:07:31,FeedExpress,"Shane Co. will pay you $1,500 to go on 15 first dates https://t.co/3XrxPrhPXN #Sports #Entertainment #Lifestyle #Health #Politics #Science #Tech #Business #Travel #Finance #Investing"
2023-01-15 10:07:31,FeedExpress,I went inside Newark’s new $3 billion Terminal A that completely transforms the airport — see what it was like https://t.co/3hU0QjbzQb #Sports #Entertainment #Lifestyle #Health #Politics #Science #Tech #Business #Travel #Finance #Investing
2023-01-15 10:07:19,F3ND1MUS,"@DrAseemMalhotra @jimmy_dore HOW TO CONNECT SCIENCE AND POLITICS in a non bias manner:
#COVID #Science #politics https://t.co/tRp64xedmt"
2023-01-15 10:06:13,tiernan_joe,A Little History of the World- E H Gombrich... #history #world #politics... https://t.co/ONNhOaIlnM via @YouTube
2023-01-15 10:05:54,alteamessenger,"@BeckettUnite How about you persuade @jeremycorbyn to form a new Party - Social Democrats? Why waste time being demonized by right-wingers? Less talk, More ACTION! Shake up UK #politics. Show some REAL leadership."
2023-01-15 10:04:36,ChrisBe95383050,"At what point do we agree the UK Government hates us?
#ukpolitics #politics #Labour #Conservative"
2023-01-15 10:03:30,TheInfoStride,"2023: Labour Party makes new appointment: https://t.co/WxwsxsUvhj 
#2023 #LabourParty #NigeriaNews #Politics
https://t.co/WxwsxsUvhj"
2023-01-15 10:01:27,UzalendoNews_KE,"The former KANU SG Nick Salat has joined UDA after he was sacked by Gideon Moi. 
.
.
#Bomet | Sugunyo | Rigathi gachagua | #politics https://t.co/4ZCCXcqJil"
2023-01-15 10:00:02,India24hoursliv,"BSP to Fight Lok Sabha Polls, Assembly Elections Alone; Mayawati Rules Out Alliances

https://t.co/FXGqyck8dT 
#BSP #Lok_Sabha_Polls #Lucknow #Mayawati #Breaking_News #Featured #Politics

https://t.co/FXGqyck8dT"
2023-01-15 09:59:46,TheKashmirPulse,"Kashmiri political parties to attend ECI meeting in Delhi

#Politics | #ElectionCommissionofIndia #JKPeoplesDemocraticParty #NationalConference #NewDelhi #Politicians
https://t.co/mK11RL3iVm"
2023-01-15 09:58:34,viralnews_osint,"'Reminded Sachin I took his wicket. He said, 'it might not happen ever again'': Ex-India star's unheard Tendulkar story #breaking #breakingnews #politics #usa #news #newsbreak #trending #entertainment #sports #hockey #baseball #tennis #football #markets … https://t.co/dEGa5NQco2"
2023-01-15 09:58:04,Hussain_shafiu,"Its that time of every 4-5 years where the clowns start their shows, and the blind crowds yet again dance and clap to their tunes.

#politics"
2023-01-15 09:57:22,BusEconYMO,"#Economics and #Politics - voting behaviour and level of #education: 25 years ago, #Republicans were better educated than #Democrats. Now it's the opposite, study by #PewResearch shows | via @CNNPolitics https://t.co/LTpe7w4Cev"
2023-01-15 09:57:10,bscgscotland,"""a polarized democracy can worsen inequality; a threadbare social safety net can worsen crime; runaway climate change will threaten global peace."" #politics https://t.co/Ifa7ClSeJC"
2023-01-15 09:53:21,rajdeep_puri,"External Affairs Minister @DrSJaishankar and Internal (Home) Affairs Minister @AmitShahOffice are the two Hands of this Modi Government. You can criticize BJP gov for many aspects but deep down you know that they are doing their best in  current scenario...
#politics
#IndianArmy"
2023-01-15 09:51:26,bicblr,"January 18 | Wednesday | 6:30 pm

Mathas and Politics in Karnataka

https://t.co/0M2KECOXoG

Karnataka Votes 2023

#bicevents #conversations #mathas #karnatakaelections #stateelections #indianelections #vote #politics"
2023-01-15 09:49:13,timesofpakistan,"Lahore High Court forms a larger bench to hear plea seeking Punjab governor Balighur Rehman's removal from his position

#LHC #BalighurRehman #Punjab #PunjabAssembly #Politics #TimesofPakistan #PakistanNews #LatestNews #BreakingNews #LatestPakistanNews #PakNews  #PunjabNews https://t.co/mcsv9hiogh"
2023-01-15 09:49:00,chrisoldcorn,"Sask Children’s hospital at a breaking point, no room left - #news #canada #Sask #saskatchewan #sk #politics #government #cdnpoli #skpoli #healthcare #hospitals #health #saskatoon #children https://t.co/xkF8Gk0ict"
2023-01-15 09:47:43,iamths1973,".@carolinenokes really does have a good &amp; decent head on her shoulders. 

@bbclaurak | #BBCLauraK | #bbcpolitics | #politics"
2023-01-15 09:46:33,Iamaamerhabib,"In this video you will get information about
Imran Khan Win in Punjab #ImranKhan  #pdm #punjab #pakistan #trending #pakistancrisis #pakistani 
#news #reelvideo  #reels  #pakistannews #urdunews #politics https://t.co/KEYWaaOemb"
2023-01-15 09:42:54,notice_com_ng,"Gov Ortom accuses APC of thuggery in Benue, issues stern warning - 2023 - https://t.co/uCbehiKEHB #Politics  #APC #Benue #ortom #BBnaija #Messi #Wizkid #Davido"
2023-01-15 09:40:01,jraazim,"#Managers should not build their #service #productivity plans on the work time, work is a mix of productivity, #politics, #relations and others
Managerial level increase, the un service side will be decreased...!

Just to say, what is the productivity per…https://t.co/gKGByuX6r0"
2023-01-15 09:39:18,sinardailymy,"Umno leaders who had wanted to contest for the top two posts can now aim for the vice president posts, if they wish to to provide a check and balance within party. #Umno #ZahidHamidi #Politics #GE15 #Pau https://t.co/RSUfjTXeDY"
2023-01-15 09:38:14,nicolewarscena,"Yeah, Biden forgot the papers at home. Don’t forget your a jerk and you’re also just a newscaster or a person who dislikes people who have a 1-12 grade education and earn minimum wage. By, StephenJames #usa #bidendeliversagain #politics https://t.co/ULulwEzUk1"
2023-01-15 09:37:37,BusEconYMO,"#Economics, #Business, #Law, and #Politics - #taxavoidance and #ethics: Former chancellor, #NadhimZahawi’s lawyers, #OsbourneClarke referred to regulator for abusing libel law to shut down debate over #YouGov's #tax arrangements https://t.co/AphRMCq6Me"
2023-01-15 09:37:01,retweetnews2019,Sri Lankan President's Visit to Jaffna - University Students Protest Calling to Reduce Military from Tamil Areas https://t.co/haKNJVWkYu #Politics
2023-01-15 09:37:00,retweetnews2019,Japanese prime minister vows to resolve any issues with Korea https://t.co/ta5JE8U1Qo #Politics
2023-01-15 09:37:00,retweetnews2019,"Panama to lure Indian investments with prospect of access to Americas, indicates Foreign Minister https://t.co/BlJBAyCAty #Politics"
